youtube_id,label
LlD0pLNQrzU,9
lsXtEVL5x6M,8
GhxFTLndp6w,8
OpGG7UCD-Us,5
MfhsIQvSTgw,1
3xGdrIPzlnQ,12
z0BAmnpS6yw,17
pSN1voKFVMw,10
Ucp6iEdXuUY,17
A49b3Z4be4g,18
peOZ-L0BPmU,19
EQULJzMzmeM,1
K0XCa7db9zw,12
f5oMnxhn2-E,12
OgjQHmh97ag,6
Q50jD8pUgps,16
IWytN4-Hh2M,17
B6q7XI0IAC4,2
ijkWnU7TUBQ,9
ACHqwmjKU7c,0
8-3a8AML9tY,15
JI2i0m1r4Zk,16
1y0BhmgIpPM,15
DUdp3C8F0xs,4
D5YSGFJ6g30,0
7XgW-lFB-1E,16
X62uJql5k6I,7
phdJgN6Iu8M,10
-3tVVBhz8-o,14
OjwpNwY7cP4,14
kg2U6Rv0tkY,3
H45g6700wbc,8
7tThAB2uMHw,10
LWLitnroehk,18
ljR7kNEWd8I,6
MUtnTUcpGtA,2
ff1POzGgu3o,13
mCZscWAFD5s,12
zurJG5lYIEI,7
3unFVPG2j0E,15
4OkPc6tWZOQ,7
5tGHeyeNl3k,1
zo1StCihuhI,15
TzVTrZVlguk,8
3xRvcUQp19Y,5
O0gPZhGTRyw,3
EUFebtU6bYo,2
cS0HDm46VmM,10
4qhCe8phZac,3
r2Odb1YocYU,0
loIenmTBjAM,16
i7-1pLouVbA,19
YLKhcu-6SaM,5
PIW-LdXxz30,18
eOaHhAFWLlk,9
RT4uQWq0EWg,1
hv3EuAHoUP8,2
-uW4WQZoMjw,11
xYZfXduHgN4,2
7OyfWVA8STw,14
okvqvgUv6BM,11
xajfJ93QoGc,16
1fHdHfNqy78,14
lPZ-iHM4-Lg,15
XpWEDj4f9w0,14
Co-Ql-R5G9Y,2
Pj6aUaXMsQo,10
k5uQ6vUOERQ,12
Gd-SfEFmeIA,7
xAmRuEnCdLo,17
wnecWTm9Qf8,10
-GGUO5UqBcs,0
u0TUHHdpU9U,7
LLXg2-Fc6H4,13
thJOXsJdRSo,5
D5IDdxdjEzI,7
A6GWWgwvVRk,16
NDtq0Vh2YGA,14
9WcUjWU42gU,6
U6p8J635USg,5
7oP4R2ntd8M,9
IAH99ib8f2A,17
h-QN9esEkes,12
UjPEB8wiW2g,4
NRkEm33Gj1I,0
r4q5x-JkdOI,0
KpmkizXiSUs,12
GVe2naGkR04,4
XaUJJEtWd38,8
MGlsmwDHG2Q,13
QP0GHJmM-ck,11
jgFL6kXeD3k,14
6kvdgtl4XzI,11
5sZ5rsPJA4A,15
0d9uDbkSkIQ,8
3phsKKVWYQY,17
A6f3zyKb1T4,18
W7bFwZJtACo,6
wE-xaVuMG9A,4
9jCtLrQAZIE,9
6vwoqlooQMM,3
zGwcX0S4DVA,1
svgUqLcmmE4,17
L0NAR6kPsfI,13
WNLqiC2tr2A,19
KJUhDGy1Rck,18
5K0l2Uv8ZH0,16
ZDl2Kk9AyOc,0
5mvHanUXcqw,13
tG6FOLKEdyg,6
AAl6YZ6czoE,9
JrRgU2zez14,7
29WSVxYa8IE,15
BKWuvYzjt9A,1
eZtSArlwAxQ,6
WYkVhxN9d48,7
C8ogK9Bg8R4,16
DEQ9ZJZoUIQ,2
f8NyRcIsdFU,6
9i0tYsOe2K8,2
QQDeyhdIJWc,2
fBcDqxc0aO0,18
KkYCWi7PrB0,10
1byIuPsTD4o,8
G4A4EqFCfvg,3
zknOFmpqeo4,5
FvQxw9pgHdQ,8
TPJCsYMKXyM,0
B2byeQ-YHJU,19
7BhET1oWVZQ,6
y5BpvYGyVb0,3
39dMpHnpAvo,19
e7xYZlObY4c,0
TQCaFzN5ukU,10
FkB8qohUZ9Q,11
rG9XiLxgTp4,2
QRKq8nbFoIs,8
ncDnWAeqGtE,2
3B37bj8RSEo,14
6Xo5NBUNlHM,11
erpD2VVjOxs,9
gKxdHOa81Wc,5
v5xz-nf1mEI,16
rYYo9Jjqhpw,11
msKDtTAIVDs,6
P92R-8mWT0g,5
Q41sPivqZwc,15
BrVgvTexmF0,1
zGWNc1EWPig,7
WyNQz-nR1DQ,15
uY0W3JPv5Lg,10
XuFhebazn9s,19
JT2Xnp2Z67A,16
Es3VbOJ2cHM,8
Pubtr-2y2FM,8
uNRLYomNyQQ,1
0szCTeTOWg0,16
cN0huueogrA,10
Drv1wcfDSKM,2
GNBeV-XjdwY,17
LXgzGahBWY4,7
DBZyRBNb3no,4
Fh0L8sS71Ps,17
OKnNbdzrktk,0
GTKyZoL0dIg,2
3ErcbFqEJ3Q,11
oKBG2-g3nhQ,18
KPG8OAcuYPA,11
qSRryStzjdA,11
59nxnpWXi5o,4
ElsNLQIDVEY,16
zyfDzm4E2u8,17
2bGbK9LY3Jw,7
gz2CjmpVI9s,5
T7VWlkzrEyw,15
Jd-Bhosui3k,18
-luSTDx03Gk,4
XgTptxmuDwc,1
cj2ULFhBJXU,8
LPHI3M3unc4,16
dsOJn4krKmw,16
5VxtGQqcn6U,8
-Qra6JDfwps,13
uHEn1F7Vr3g,14
lX8u0UyaTSM,11
vdYFwqfqgJA,11
-Sdf12feD2g,7
x8HWtVdBx1s,13
VmiYswsFepg,10
63jcB0afL4o,5
sHnwtCH03hs,8
K0i6NudVp7U,2
CDhlQLP6QHQ,4
txgJE28X-FU,0
IEJGaPaYya4,9
Zi4q3ps42iU,11
faJlfjhDnk4,6
tX2P6kTZHjw,8
gJfPH4j2vbU,14
T0pXP-EWg20,3
OKHjuSYEXf4,18
7E-RzdShGBU,16
dtpnNcjUUHs,6
jXktgHrnZGY,6
SQ2N5MrXleo,14
KykdD8hlxn8,1
P920tvZQUm8,12
VskPGridZyo,16
X5guNBqFOFI,3
88GSigU7l7w,9
97HIDkERuzw,5
sIuJXjxr9EI,2
l5BKqhknbJE,16
iVxBqbRCQtw,6
ewKtpjjXlr0,7
IJyrjXRVpqQ,5
9SQ9oILD2rU,10
hWOgsbb9OfY,19
C1KpaEsDywM,17
S8D3FROvNxE,12
CBUV2-7htZk,2
q0sacynC3eQ,3
GAxdwT067oc,8
BkX3vT8Xico,13
depUVheU8P8,1
KvKlSjx0v10,3
m1VxNTmfeMc,18
s4O5wV748J0,18
IXMI29sH1wo,18
8o4Yc0ebeDY,3
9oupNzep9yY,6
xVmbtYELrsk,5
wwfbKA0QkAE,19
wiIOFddi4H4,1
8ZG429mTGTc,12
wudGVAqvor0,7
FmIjKj7rLo0,18
MT1AaJQo3ZM,2
tnLWSFEmuNI,12
R0ydleegpvc,4
Tme6N32ERQQ,5
ZWrlUcaKpqQ,2
sAIqLxgDz3A,0
AP7QVFQWGYQ,14
xUtXvTZkY0A,16
NvndfI13EJs,8
1IQCtz7ZUzo,13
n-rVPfziW98,17
01g3m09BmOs,1
0e13-uPv0DM,14
KEEaIcb92EI,15
lFKw4Oz28qU,10
NkcxHdSGKbg,6
VWViwxrHt2s,3
SEw4tkH8BPQ,8
noPJno-AvDA,1
kJo4ePvuw7E,14
6jqNP7y62-g,11
l2NSwZi6LBA,3
9ZFJpaOD3Cc,10
mwCdAbR18hI,8
6RH9hqHf6gA,3
yQNoRCPAyZ0,0
TaWXK6oi-QU,5
1n9ehU0pGns,7
ChGy5M1JpII,0
ZsfyvhhKHEA,19
njutzWO46OI,4
idhWjcjNS3w,15
8d6VvByPOAM,14
-JJiyN8fwcI,5
1S1n3W7xpXo,3
JZOmfRvCClc,11
1cGuPiqCsuk,12
eMRmdSgKcmE,0
UeGG6xljyN8,19
bMFbpIcLvu8,7
h8aXoFJ1I9A,7
UsiP1gWu3AY,15
GTw9vv2TGLQ,15
IKgYNapMYxw,16
KlI3Ubn0hIY,1
B5z3YBM5YTk,14
O2TwTNEeh2Q,4
pbKJty6FIJQ,18
xfp4YelWEvE,3
Nh03wTiRiVw,5
eNjUk4djhuc,16
uHCgf1uggvQ,8
7tXKq6g26OA,5
ODybT50M05s,11
V1ZIXOmySzo,13
dvA2AbUZeMI,12
GSh-HTz3lA4,16
VyeXwbdZWY8,16
BsXMEDy34Zg,3
txn9eGuBvW8,5
rCIumtUBhq0,18
nbiuPYwqfOI,6
vaPqXgtmCVg,8
j4O5i9jNZhI,12
cm6IsICS04w,8
8RxEe8YqF7k,7
2f5GS2I0SA4,1
YlDsEtesJxM,2
FemdkZGZi64,8
awkGVFDVCaA,1
W2p4ysy8hqI,3
1pUq2ISa6D4,15
U3IThDRLB7c,16
TW4xFXLMrqI,2
ojkSJGQlARA,1
Y5-pkZuWzFk,10
KJaWIBg15n0,10
UGdUfEy3zQ8,1
UZy4HJdj6Hw,2
7ckB6VpSPB0,18
8FUuZEEojl8,2
5OEb3erFseQ,12
i6L3RjSHK7Q,2
6SnS8tM0I1I,19
GQuZkRKKoYc,7
1z9-Z2gpWEI,18
X0hh0ea8Nmk,3
lo64OO9nwH0,5
8mSHhdccew8,18
4196A2ZUA8s,16
CkPbd307SvY,10
6QT0SV9agjY,17
BxjDv4HzYsU,15
pgoO3hi8GGA,5
AfNObzXdGE4,2
RogHmanNFRU,2
fddl56EkFgY,13
WvRh7mlLgDw,17
UPoV3zkOhEo,15
9N2u0uauYlA,4
I8lAPIOL5Jc,4
3r93hE9YbfM,7
d59CUdGg2hs,11
b7E-EsnOfhU,8
SeHQvo15IV8,15
9QLoOAeNkFE,8
Z181C1dHmaI,2
84W1prn1Dm0,17
NXSF7ZIatKY,7
A5Dl2VLHrrY,14
4Lrq6RXeRHI,0
QtglOQkXaTw,4
QiSO-rZiMuw,5
YIOzVSvVxVY,19
ffIdcu5iUZ4,15
OVQnh-cW9Pc,18
lTCjqOVlqLw,3
5UXtxo4JAY8,1
9JVFDQvSL-s,0
ZGJQ9Gj21zk,8
KqddZltNxGU,13
TzqMqBiVans,17
DMqfM7MjJu4,14
2v9pfosX0Hw,10
VonCukBJFRg,16
v12yvaaEzpM,0
v-roW2O198A,3
qMVu3u6Yccw,6
-ORYAyk0H0k,3
tVq6BfvV-Do,13
EtrR25HxCA8,6
d0IuOC0R4mI,8
XHqGSF1euAc,2
cKip3eIZGXY,19
3uwvu2Uxfy0,11
oNh45vq-JiI,16
JWCBm7HMfX0,12
jDxew9OOvyU,8
a37Oi-gClic,14
17EDv57b5Vg,16
VgZyl6mph5g,9
OeZyZaPMTK0,1
ZWmr1jiqM0o,12
cFyiu-q7UeY,14
BhK7hODiQDo,19
rqWzWMeY0J8,9
dldTdxoepyo,15
ADJWybYhV00,1
YexZPfF9nfg,18
-cIRzJUnZTw,12
eaZ1KQ1wngQ,3
e6aOJmpd7gQ,16
bpZQqsQCnLA,3
5S9jTuq1T1Y,13
SBX54xYG1qY,12
iyYMKTmzWe0,2
GVGWjUv8oOI,11
h3XAHXfoQ48,12
DLc-tKNyzJw,14
9SX6YYJaPCo,18
0UhmB8yn7wU,10
WDL9q2FptVg,4
JYa2KOeWGgE,5
JrUwr5HV0P0,17
04HmjqykYNY,19
TPhMlbnod6s,7
G3ux1BNMOBU,19
02DqLWNxQ0M,10
mgDVacMLN-s,18
ULq7aRHXDvo,15
OBJZKRaQ5f0,2
cWtZ1QQfQ-g,14
0K4X6shWy4g,5
wGkiE8wb-xI,8
devakMeVFW0,9
pAX7kenZkeU,9
awanFUl59i0,2
fLx1P8xo2js,3
t2gqAiY-rR4,3
cjhT7Yo5p4k,8
AvMmS7HrsjU,17
DwughryDfBo,18
shW10erVEeQ,10
1QkyPybe92c,15
Qo5lspgmqPU,8
XqCtUD7Uqc8,3
MP6k-Fc66lY,0
K57xtej0TQ4,7
RQSKrNMCy4k,0
GSnYcrXq-2A,18
iO6ZEtQF4w4,8
XzDh462724I,7
X16tMT36O5s,3
Q1L7bmVBEsA,4
twKh2CNhfXM,2
-5Vx7UtZpzk,18
ay9-R7vMHnM,6
iZXIJcHFhjg,6
32DUb2AtnI4,4
5hHJPNxhPAo,13
vt8xnwAP8C4,10
aekXggtz-HA,3
-v6FmvDPYDk,4
UUKZv9f1WjI,15
a--pJcjIH-A,9
cKYcM4uvBt0,12
iw8ow0onpTQ,17
Gs5OnRuyWCk,4
sD70582f9Ew,9
us29WuRjlgA,16
uMoMABWMq2Y,14
2qEOHHrhafY,9
x92L6jlEYHc,10
gihOrSdfEPs,9
UX-BwbuzR-M,3
fXENK6uov-k,16
OXKsQn8fqi8,11
LzuERfC2ZQE,18
2YWkjdXhLaY,19
niamujKR6Vw,13
E0KnqhaNwe4,4
TpTfDp2-gsM,4
qMFkIVK8rk0,10
uqFGFZ5ebHE,9
xfz4yHJGk0o,0
i9cqREKBWtw,5
m7MPE8gF5Mc,15
pSdetsdo5s0,5
MOWtm1-MKJo,14
9bjqATIawI4,9
TdWYB0rwRm4,5
FDKxuYByRw4,0
giLJTSEOOL8,11
AjfPB5k3iAw,1
SRLvXLzXO0A,8
XzqtP8d1LoM,11
dawNX3Q9Wsk,4
TMO9hZ7n644,12
Lr5GuPjfU7Q,8
UR4nylOWbjs,1
xw3wPg9PuLk,15
OKr7Poalu8U,6
9wpnYg4RkeA,9
ar2YTPk9jSQ,8
1AmEnva8WGU,15
In-fzMVRTEo,0
XIBtevX7LWY,13
Nh1nqBRIycs,2
wZ-teiWX4mg,11
0YXK1-khT3I,16
gKhS9IJ4EHA,15
aWmFfCyowNs,7
Y6zUoM1DYqo,15
sH9Boj27PUQ,17
QlWJJPaRCDI,11
Oo8Z0uy1hBs,11
vSvTIr9eU14,4
S8IvnmeAorM,1
10iZKe55jIc,10
B8YSVKMq20M,16
ZtH5FXvIaTQ,16
RRSE0XSw2N4,18
hj4-f6WaBrw,9
o6cYK40WUnY,0
SzVdADaZNmU,12
sKy3trJqlkg,12
jnRpOEj87fs,14
yLDSgq7vO1U,18
cyZycycDhAY,17
yh0SS6tMvvo,5
z-RxZpo9-y4,3
CTuCRSzeTP4,9
bwtDm6wT6Vc,7
glzd6xyZgiw,0
XcH1dThA6ag,8
fjQnixb26VE,17
WBHDOA5EGUs,14
9iSMuSbIOQM,0
WrmGcRBUSbs,2
-cUGz7HAGBg,1
9uAmIdXMp4c,17
x3bH8qig7mg,3
zWg8eSNNvfM,2
Barhgtz7bYU,16
meUoytGDmtE,16
Fji04iPHaqA,6
5EazMpcYyus,10
xjydkErNwWw,18
GyPvmF-uduk,2
ahTUm9UDpBQ,8
EINDY6O8Ygw,16
c1HmJdr56u4,0
MJGO9RsTzZ0,11
WRoz5H8gp60,11
PVl0uTP5HmY,4
2fUjbl3Z5cY,14
InmMEgBcxvg,10
zDS18kIxnxo,16
Sy7MV0-Z3Io,8
m8o6IVBbzSk,5
OKSpFmjkSgo,4
02WWkTbuAP4,0
31YAUca6CjI,2
-dykWXNvAPw,16
vhGIZ5steZE,12
u68RZjdnVMs,12
KaSU3B5xSag,10
qTK92jqSSGc,5
ZSfqWu8Ynzc,16
yOviVXrLcUA,0
uHTieRD9Pcc,8
NyJngVIdbi0,4
f84akPm5z9E,2
UvcVtwd1QYM,4
yXOfFEVIt-c,5
odDGHQ14gAI,6
DX1evnWh-U0,7
3w6YYg78ZqI,7
Nk4q9x5cdJM,5
PcJwtQFhABo,15
C73hlPop7zE,13
ajXzT3wVMRI,4
LQfin6sSnNQ,14
cKbtomocMrA,14
yl5DGVyx6w8,5
l8ATYD2OXfg,9
bfn50A63uS4,16
-LSeaW6ctQA,13
3ERu3ToUq7Q,11
EI3zRJ8FHxE,10
RAxpp9PTM3w,2
vKeDCa9C6yY,11
JPxscNDKlFM,16
e5iNQ047E6A,16
0A87paHKUec,1
tX5YUROnQAY,14
s-Vn5jkQauM,8
qfsdpllgt50,11
ayJpmqkSYTQ,8
hYnG9IumsRY,8
2pyzPFD5QSE,12
xl6vmD0XBS0,11
7Rt4svzkeeE,0
O5RQysejAIM,19
S5AoTYfmBuU,8
DT-f-7pOAYE,2
DET1zr5bK6s,2
fXaYQsh0cPU,14
rSsE1dvqiaE,17
c7Y1ozd3SZ0,17
3T391ZBTFX4,7
VYPlsuzanMU,12
LzlkRqwz0Og,10
mMPsh2FkY78,5
RYWX4IfbYRI,6
x68vTKdvzko,11
MaSbaTvk1-g,11
s7muJbhnVBQ,5
p53GhRLlP8M,4
ln6wUr9f89s,16
6LZPCdUOx1Y,4
tB14Ual3HOM,5
nQUfEEVHMTs,0
mmxrxlGaxZw,2
vlMrex1jMjM,11
kkfZ0gYGVP0,8
AOn5153KmZ8,3
edqT0ZG9D0M,3
LXL3dk1Nd9w,10
sLE4KbeNnVY,14
V8fNT5HSCG8,3
y0fygfwrptI,10
VCIBafLalv8,17
FWyIGBxQ4z4,16
2sBBWz8-UHM,12
olykg1KFyVA,16
AyLWmGqTm0E,9
fk-5jfH7tjc,4
jPNoDkIb5q8,1
ZBTFEnbhsJk,3
775ztuTAVPM,5
G1DI3TSyhbQ,6
65urvinTmEQ,6
sQlcLFOz7RA,15
VClRc62mQG0,5
rfLsu7LqJXE,14
5ZHdcekL5fM,19
QYLBju5d2Xk,3
hsNCQV4xh6U,19
7ySN9DHD98M,13
Fej7HICEeWk,2
htxzAI14Ksg,12
zfknB9CZiA8,15
-MoQEuZbzDY,1
jfws9brJqmA,15
Y64aGe9HRyo,5
3QugTOT-C7o,11
oMc78OmmmYs,11
tR5Kyazxn8I,4
UAoeEdx6Iko,10
fEhb9wj4KTY,18
WybuIUSI63A,10
dfCBUd-Uyas,17
f0aVKrcQZBI,12
meRzwVOnNOc,6
5UWIIkQm8p8,11
z7NIyBdXSEc,5
yt6DHsvX0g8,0
d04aREIWJ3g,8
ACfPSTVnF3E,1
Ov0x0nQWU0s,14
pOVrvabHBI8,6
x2MgAeMdtaA,14
TZbQMKMm7Lg,17
4JD16ABbdU8,10
745r4Yb7si0,9
GvstpkW4ORI,0
KX2wdhua40k,5
RheGOHqPCwk,2
VgqT5qkBakM,0
E8wiEosopD8,8
ZschnP6GJ8w,4
l4CshVJ9Kq8,3
cXJ5FYi342Q,8
v-opStemmk0,7
mKTC986H3TY,19
lqeNnsSS8A8,2
Pb9eqYQ7cNg,11
es0HLQRbv1E,1
7RungqT9T9Y,3
OMFRXv52bOU,5
2kpRWbtcEhA,16
PtZYo5PiQkU,17
Shuql7m8aGQ,14
UaM36UX5UyQ,6
StSYlN1NDdk,11
b2AKdVKN-g8,10
s6HXBgqWJrY,11
UYgKgcGzlPo,17
qMXMVMXKPsk,18
HZFQ8AkJ-H4,19
9CV2nmn8eI4,12
do103mFS0gU,16
BDbTkmhDM2A,16
vdmMcINtJ1I,11
oHth-WiIFYc,7
B7tq8r4zTZY,1
HXTmpSCVWP8,2
Czd6iYHlces,0
ACVI7Y8i8rE,14
v2GusEOT-Mw,7
UNB1v0pNZw0,12
NP2pn-JebWI,1
bNxHXS8LAjk,0
9rHQ4INoBdQ,19
zxM0ySMEH1M,6
NHSDiNjjJw4,11
XGRocimXfKU,2
69E-nvwuPjc,8
gobdg78NRqY,3
NBVlL3-jjaA,5
rtNWtzeTrIk,4
42FVjbwJHtY,8
JjYLjvDpj7g,12
a9Rky8fdbyQ,9
vvlfRVTCECk,15
S-jgTyB3E4A,9
wzuWLaeiT6U,15
NAqPNFKc0C0,4
zVRdwx-7QJU,5
s2s2LkUVLdA,4
4cRnJCt3260,14
GZyRAlvLRBw,14
lWpMqIPdbiM,4
T1G13dhEkDM,6
RnWlo7j7lp4,17
G6r4A0kilg4,0
QIb0O3EZ6co,17
Bx60Iq2fbDk,0
5TMcZZPlYwA,1
bbT1st-MAGA,6
-HAHIE6QeSc,2
1IWPg91i49A,3
whnB2MV1CNs,11
8sZgl8RcxV8,6
WQKYfc9rrWQ,13
jz0bjc1KzvY,12
PYnuKsD92N8,5
eD4x1t8BSQs,5
-gUszkPchcI,2
NTmbi95dmbk,14
YZ-rAlnRHA8,6
yIOCe2yLFUM,15
XO4vuZEO6do,10
1pcZOw3A0fk,0
sWNqTBe7Rao,8
zkm6b7tB8rA,0
gRvLa-KU06k,17
tApX6q2-WsY,1
ipneAiPqVnk,0
ZFH2DN9s3Cg,8
hmpWL8Xw5q4,5
-xBTCPnexoI,11
6r-LfAa94J4,4
iOqIDTdGPUg,2
Qhj5GZ18RdQ,14
bSGNbLpRJg0,11
7wzvAlRs2do,6
0BCJpch3w8Q,1
dvK0BJGRO8g,6
xEW7Du1lvZ4,17
IBA8lKA3ArE,18
ZxvS8n-IVu4,16
i7FwHFIgibY,0
vgBc130h3xc,5
bcXsuyDdTKk,15
7dAJ5bRXQGg,0
koxPKdYldag,3
6l7ag-2DeUg,13
vQMGwDVUQ8k,14
Jml0ifgFXX4,0
uLi8LeyVRXA,17
bF4mkds9KxA,14
H32r8hsSr6k,16
NHEophtUpdc,5
Hs1Uyjfou94,3
4dWc894qEmQ,17
r2tHxkVVkUM,3
RLnpMEj1qhE,4
d0HIGKoNOh8,16
b8KZ5HsS2TM,12
9ooDjkoClhU,16
34i9kvK-42c,8
eKEA6SunE9M,12
PPlCt-K1kRc,9
phmGSFoAMiw,4
VYItgvZaHjg,3
8KhGC3ook24,16
irQE9fD8J64,12
JDmIbqp7xKY,11
C-KWR7BdpcM,11
GE3tiaZAlGo,11
ngVQBf-nvy0,18
5y9GjBPARzE,17
Ap3KG9DxzlM,8
VMJneaYqQJM,10
y7JuXxnCLwE,18
U0dwQETNOtM,17
mVSg-Sfc-t8,5
m8TUUGJAAhw,18
l4JTqT26VHw,2
q5SBNoe5jU0,4
Ujw17yivUe0,8
RjIF4pA1NXk,10
ewr90WWY8CA,5
CUbowi6iad4,14
PDTjrEhQ5no,11
uFrbuzqn0RI,16
-OQQW1UOiG4,10
7dRqJPrWmrw,17
IvPv2-aScq4,10
m7VuGHWHKiU,3
ZbqLr3zaweM,12
08XmO2-Xy94,10
43sZxjeZ34M,0
6jcijZ-Ygd8,15
dhi1DumAA90,3
c1G4boEpxn4,10
qUPijtzm3j0,11
ePJbVzisGzE,15
7DTqOxm9q-k,19
uYZepVr9Gj4,12
kX6qEze8CL8,3
evy98t9X6d4,8
GFqLeGX98KI,0
nZMDa4Os4O0,3
c1SI0vTzh2I,0
YWNhOoqN-lE,17
GjYX8p2lweA,14
u3Oc9rcwtac,6
GTfr5-ExIcM,8
kuu7e4zx8DA,3
yscAMLcXeAQ,4
FRsh7H81vHc,1
DEAu1SQZg6c,16
ad28I-mdT-E,16
DoGkiaRWPtc,13
Nf0ftID54lw,6
iLAXceP5iUM,1
nj4Ko7eo5gM,12
kpibFgj4GSg,18
p8pUN01A4JE,15
ptDzsVhBsOk,15
oIY7KUxkCWc,8
Zd9JLYI4OkE,6
kw01d1Zikhs,3
C-wiOqYcxoI,10
YaMCJvAfRN0,6
shU8Lt34uDY,5
xWh9foqvShQ,1
Qn85f1ml0Ew,6
hIBY6avrmZ0,6
YHJbvf4TW2Y,10
68c760VDEzI,3
ANKphZGq79k,15
tDgsyynt1oM,8
J63QH58aAA8,0
krXyuoD69Lc,0
hcZpP-A2jHg,10
ZDwNFzPbDD4,6
CyOuYIFCZJE,1
3k7vZpmPsbQ,8
vLOIHUyjEnA,18
T5QPs4cZYFk,14
yhODvNuxIOg,8
jF4X8GmlxPw,16
iJhhCIRvf5A,16
XH8bgi6vE4E,4
1Ve41j9BnP8,8
4kAZJ6QaZoc,8
98jx4NQnKmw,7
tdB8qko9NMk,10
SnbDnG32IA8,15
rsDaVinmzHQ,7
hQnFhJuKHQI,2
vh4F2njfSaA,5
cUL4xzmmPyg,2
0b9xWsXdp0Q,12
yleZHUcryPc,7
3ch6kdrW3tk,4
Cgej2qU2irs,3
WLzbmbhIYBM,9
SGvnBrf58FE,18
SFMqxxHK7lU,12
lfvxVHfn6kQ,12
2OIqyNlLZM0,5
tUhaIXAU9vQ,5
7ggMetXyldc,17
ZEjaWEakmPc,4
nZtktwkloDA,12
k3jU3n3KdVA,2
WS-uImjzrOQ,9
--Ntf6n-j9Q,14
OmeUg2qy1dU,16
3hsOTq0OYg8,6
14sdLZ1pALc,4
adYfNaY9mrU,10
ckDanErReyo,5
Y9fTwWqq8xY,5
KfC9-6vnQks,19
pXskrnR28j8,7
VyfNHSkaZuA,3
zfdawlaj6dM,4
QCFsdcPUx6M,5
UjdPZZ3BK0I,5
mTsXuPCZbRY,18
1wkrm0RBbXo,8
GdG4ny5yr88,15
RRVPEF9GD1Y,14
MhF1KNuaJzA,6
Y717Kh-PnsI,9
CQKA7sZyjgg,4
I81yfc55jSI,5
v-8ZXqs47dg,7
RMSHealMrqQ,12
dR1KOUSSAwo,12
2150w5wIbXY,10
PogBeezF8m4,1
wsZjt4BJTLM,14
15iug-PHLAk,1
RxoKeWGhnJA,5
inFtFXCX01o,10
S7ZqPX-Cs6M,18
iy6wHp8g1gI,6
PHaSQSH76f0,12
7OdU0hKEFMA,7
qsA7PjQuw0E,11
n9xdgHf7YTA,9
4eJgh27i4Oc,18
ecPkN2C46bM,5
J5v89kWEk20,1
Q6uLVnIq0zc,12
oO4xurhLIEw,7
6b4gXkX04Xw,16
0mze20DX6Mw,12
VfDbK2qkJ8o,4
ZQwZ0uJruRc,15
PHSeB1oGnTg,13
SbVh1i6631Q,6
rOYGsmWUecY,1
9Ny2fRZqAjs,5
VozrSAieegA,12
WJGjHOauRl4,4
rS8T1dAdiCs,8
igaEbCPvUHc,2
cMmSAOQOs3g,2
S896G4mN1g0,11
rSrg0S6nHVk,3
9n-D5nTMAJo,13
OMsXzMvrO0Y,13
JVgtwy3RcUU,12
JgFaxVoVgmo,4
4tMpgDBBQgo,10
dKS0LbKkuHk,15
semrHlvUpTc,4
v0KVYFuN90o,9
imBFhb7RVNY,4
yAgH9IlsUg4,5
-lAMMQFfoso,10
ipntj1pfGOw,1
W8q9cEM12r0,2
Dr8XIopGQuY,5
i48iaHYpHSk,14
mUfeAQsVCuw,13
9wDTXI5UdlU,11
PVNmOXat05c,8
RqBnRjy7Cy0,5
yS0TzyRWPfA,1
HfmTB5d3Ovs,17
VTMK8eHWoCQ,16
7D3PIkFsgF8,9
w2zJCMXPPhE,2
vvnQbnGqia4,5
XOjCEbupifc,14
iqIjBGlockI,14
l5gkKx-zzhk,12
WVB7Az9b7eA,8
soz5ewXiZRs,0
i9qMi1-5-Pc,10
yNXAZxghINc,2
NCZGOlU5oa0,4
Vn63PhwjalQ,9
D18b2IZpxk0,1
KgKnbf13xtU,16
fYV2L-jHYXg,11
GDgqB52MgSs,18
fGSiFKEUDgI,16
rgsLlb8SrMc,10
6c-X4Xydp30,2
rHLWfj0Tsp0,11
cldYF2bu0fo,1
Zv1OmnuMUo4,9
rfovRlzg-G0,9
XVuxlfuSegY,16
MQ5GLN1zev8,3
07ILndvuKUc,6
VIxW3ZQJboU,2
iEGYd3DJ3Wo,11
AjkyRpTSDvk,4
RZ17qR-FyZQ,0
HsVEpoLzqa4,7
E8sf1xeiPK4,17
Z7GoCS2edlc,7
NXNIWd7PqZA,7
eNKpxL0UE8c,14
6kNhb431bSY,14
1bgiMcUBDes,6
FfbvkEunsHU,6
Mb6FrYPADjo,0
kBtC7g3XxdA,5
kEUk24tUH-c,16
GMENyNWUErc,16
4bGGgdmgJG0,18
eqEhltkcIyk,5
2llZOwFtrIM,8
kJ1jtCp21Ic,11
1JSRBkyorIM,12
XRSr7hJz6vY,10
weGxlC0YI2I,4
EnXQkzhaYVw,16
mGHC4WET3gw,8
NL7t9pviq6s,10
ymjkZXfxKMs,16
DvcYiHHMH7E,2
c9wUxg16dAs,15
6XBGG061Tuo,16
KzF46HXHCOg,16
J0HuJQitlss,3
VO49rhXzhk4,8
lub79Xf7RU4,14
iQTETu4cgT0,7
Um25TC8xJmM,4
rDtZXAOiCV8,4
LYXYoCNXiAM,7
9Flwa3SYFfA,16
w6hYmHsiHN0,7
KcgZF-00xHE,4
gFTvY6xulTQ,6
wJgPta5EpFo,0
KWdHvIOSHUY,15
NLhQIDJQrjc,11
7bTQ0fcvvKY,12
